Postcode,Suburb,State,Lat,Lon,Category
6452,BURAMINYA,WA,-32.920,122.900,Delivery Area
6227,BUREKUP,WA,-33.310,115.810,Delivery Area
6302,BURGES,WA,-31.850,117.010,Delivery Area
6401,BURLONG,WA,-31.540,116.610,Delivery Area
6532,BURMA ROAD,WA,-27.950,114.610,Delivery Area
6028,BURNS BEACH,WA,-31.730,115.720,Delivery Area
6285,BURNSIDE,WA,-33.910,115.030,Delivery Area
6421,BURRACOPPIN,WA,-31.400,118.480,Delivery Area
6490,BURRAN ROCK,WA,-31.260,118.010,Delivery Area
6714,BURRUP,WA,-20.660,117.090,Delivery Area
6100,BURSWOOD,WA,-31.960,115.900,Delivery Area
6055,BUSHMEAD,WA,,,Delivery Area
6280,BUSSELTON,WA,-33.680,115.460,Delivery Area
6036,BUTLER,WA,-31.650,115.710,Delivery Area
6122,BYFORD,WA,-32.220,116.010,Delivery Area
6726,CABLE BEACH,WA,-17.950,122.200,Delivery Area
6466,CADOUX,WA,-30.770,117.140,Delivery Area
6443,CAIGUNA,WA,-32.470,123.830,Delivery Area
6569,CALINGIRI,WA,-31.090,116.450,Delivery Area
6167,CALISTA,WA,-32.230,115.870,Delivery Area
6302,CALJIE,WA,-31.850,117.010,Delivery Area
6260,CALLCUP,WA,-34.350,115.940,Delivery Area
6728,CAMBALLIN,WA,-17.990,124.180,Delivery Area
6743,CAMBRIDGE GULF,WA,-15.170,128.550,Delivery Area
6111,CAMILLO,WA,-32.100,116.190,Delivery Area
6315,CANCANNING,WA,-33.340,117.030,Delivery Area
6710,CANE,WA,-22.100,115.860,Delivery Area
6627,CANNA,WA,-28.900,115.860,Delivery Area
6153,CANNING BRIDGE APPLECROSS,WA,-32.020,115.830,Delivery Area
6111,CANNING MILLS,WA,-32.100,116.190,Delivery Area
6155,CANNING VALE,WA,-32.060,115.920,Delivery Area
6155,CANNING VALE DC,WA,-32.060,115.920,Delivery Area
6970,CANNING VALE DC,WA,0.000,0.000,Post Office Boxes
6155,CANNING VALE SOUTH,WA,-32.060,115.920,Delivery Area
6107,CANNINGTON,WA,-32.010,115.960,Delivery Area
6987,CANNINGTON,WA,0.000,0.000,Post Office Boxes
6452,CAPE ARID,WA,-32.920,122.900,Delivery Area
6532,CAPE BURNEY,WA,-27.950,114.610,Delivery Area
6450,CAPE LE GRAND,WA,-33.820,121.940,Delivery Area
6707,CAPE RANGE NATIONAL PARK,WA,-22.160,113.920,Delivery Area
6271,CAPEL,WA,-33.560,115.560,Delivery Area
6271,CAPEL RIVER,WA,-33.560,115.560,Delivery Area
6642,CAPRICORN,WA,-24.080,118.010,Delivery Area
6041,CARABAN,WA,-31.350,115.530,Delivery Area
6033,CARABOODA,WA,-31.600,115.750,Delivery Area
6569,CARANI,WA,,,Delivery Area
6701,CARBLA,WA,-24.870,113.630,Delivery Area
6280,CARBUNUP RIVER,WA,-33.680,115.460,Delivery Area
6225,CARDIFF,WA,-33.340,116.100,Delivery Area
6122,CARDUP,WA,-32.220,116.010,Delivery Area
6230,CAREY PARK,WA,-33.330,115.640,Delivery Area
6020,CARINE,WA,-31.850,115.780,Delivery Area
6101,CARLISLE,WA,-31.980,115.910,Delivery Area
6101,CARLISLE NORTH,WA,-31.980,115.910,Delivery Area
6275,CARLOTTA,WA,-33.840,115.660,Delivery Area
6076,CARMEL,WA,-32.010,116.090,Delivery Area
6517,CARNAMAH,WA,-29.690,115.890,Delivery Area
6701,CARNARVON,WA,-24.870,113.630,Delivery Area
6423,CARRABIN,WA,-31.000,118.860,Delivery Area
6031,CARRAMAR,WA,-31.700,115.810,Delivery Area
6532,CARRARANG,WA,-27.950,114.610,Delivery Area
6317,CARROLUP,WA,-33.630,117.900,Delivery Area
6316,CARTMETICUP,WA,-33.500,117.410,Delivery Area
6450,CASCADE,WA,-33.820,121.940,Delivery Area
6450,CASTLETOWN,WA,-33.820,121.940,Delivery Area
6167,CASUARINA,WA,-32.230,115.870,Delivery Area
6507,CATABY,WA,-30.740,115.540,Delivery Area
6255,CATTERICK,WA,-33.790,116.300,Delivery Area
6055,CAVERSHAM,WA,-31.870,115.980,Delivery Area
6330,CENTENNIAL PARK,WA,-35.020,117.880,Delivery Area
6511,CERVANTES,WA,-30.500,115.080,Delivery Area
6450,CHADWICK,WA,-33.820,121.940,Delivery Area
6111,CHAMPION LAKES,WA,-32.100,116.190,Delivery Area
6490,CHANDLER,WA,-31.260,118.010,Delivery Area
6394,CHANGERUP,WA,-33.570,117.030,Delivery Area
6260,CHANNYBEARUP,WA,-34.350,115.940,Delivery Area
6280,CHAPMAN HILL,WA,-33.680,115.460,Delivery Area
6239,CHARLEY CREEK,WA,-33.550,115.770,Delivery Area
6395,CHERRY TREE POOL,WA,-33.700,117.230,Delivery Area
6328,CHEYNES,WA,-34.840,118.340,Delivery Area
6751,CHICHESTER,WA,-21.910,118.090,Delivery Area
6556,CHIDLOW,WA,-31.860,116.320,Delivery Area
6084,CHITTERING,WA,-31.620,116.210,Delivery Area
6244,CHOWERUP,WA,-33.830,116.390,Delivery Area
6798,CHRISTMAS ISLAND,WA,-10.490,105.640,Delivery Area
6018,CHURCHLANDS,WA,-31.920,115.790,Delivery Area
6015,CITY BEACH,WA,-31.940,115.750,Delivery Area
6000,CITY DELIVERY CENTRE,WA,-31.920,115.910,Delivery Area
6564,CLACKLINE,WA,-31.720,116.510,Delivery Area
6010,CLAREMONT,WA,-31.980,115.780,Delivery Area
6910,CLAREMONT,WA,-31.980,115.770,Post Office Boxes
6010,CLAREMONT NORTH,WA,-31.980,115.780,Delivery Area
6030,CLARKSON,WA,-31.680,115.720,Delivery Area
6472,CLEARY,WA,-30.450,117.870,Delivery Area
6714,CLEAVERVILLE,WA,-20.660,117.090,Delivery Area
6211,CLIFTON,WA,-32.690,115.650,Delivery Area
6850,CLOISTERS SQUARE PO,WA,-33.660,115.330,Post Office Boxes
6105,CLOVERDALE,WA,-31.960,115.930,Delivery Area
6985,CLOVERDALE,WA,-33.630,115.600,Post Office Boxes
6317,COBLININE,WA,-33.630,117.900,Delivery Area
6532,COBURN,WA,-27.950,114.610,Delivery Area
6731,COCKATOO ISLAND,WA,-16.090,123.610,Post Office Boxes
6164,COCKBURN CENTRAL,WA,-32.130,115.860,Delivery Area
6443,COCKLEBIDDY,WA,-32.470,123.830,Delivery Area
6308,CODJATOTINE,WA,-32.680,116.820,Delivery Area
6302,COLD HARBOUR,WA,-31.850,117.010,Delivery Area
6315,COLLANILLING,WA,-33.340,117.030,Delivery Area
6230,COLLEGE GROVE,WA,-33.330,115.640,Delivery Area
6225,COLLIE,WA,-33.340,116.100,Delivery Area
6225,COLLIE BURN,WA,-33.340,116.100,Delivery Area
6330,COLLINGWOOD HEIGHTS,WA,-35.020,117.880,Delivery Area
6330,COLLINGWOOD PARK,WA,-35.020,117.880,Delivery Area
6260,COLLINS,WA,-34.350,115.940,Delivery Area
6311,COMMODINE,WA,-32.770,117.310,Delivery Area
6152,COMO,WA,-31.990,115.870,Delivery Area
6952,COMO,WA,-31.890,115.820,Post Office Boxes
6450,CONDINGUP,WA,-33.820,121.940,Delivery Area
6027,CONNOLLY,WA,-31.780,115.760,Delivery Area
6311,CONTINE,WA,-32.770,117.310,Delivery Area
6210,COODANUP,WA,-32.550,115.750,Delivery Area
6166,COOGEE,WA,-32.120,115.770,Delivery Area
6219,COOKERNUP,WA,,,Delivery Area
6638,COOLADAR HILL,WA,-28.480,118.170,Delivery Area
6163,COOLBELLUP,WA,-32.090,115.840,Delivery Area
6050,COOLBINIA,WA,-31.910,115.860,Delivery Area
6532,COOLCALALAYA,WA,-27.950,114.610,Delivery Area
6429,COOLGARDIE,WA,-30.950,120.160,Delivery Area
6507,COOLJARLOO,WA,-30.740,115.540,Delivery Area
6168,COOLOONGUP,WA,-32.300,115.760,Delivery Area
6214,COOLUP,WA,-32.730,115.760,Delivery Area
6450,COOMALBIDGUP,WA,-33.820,121.940,Delivery Area
6512,COOMBERDALE,WA,-30.440,116.040,Delivery Area
6503,COONABIDGEE,WA,-31.420,115.900,Delivery Area
6566,COONDLE,WA,-31.380,116.530,Delivery Area
6515,COOROW,WA,-29.880,116.020,Delivery Area
6714,COOYA POOYA,WA,-20.660,117.090,Delivery Area
6562,COPLEY,WA,-31.750,116.460,Delivery Area
6701,CORAL BAY,WA,-24.870,113.630,Delivery Area
6426,CORINTHIA,WA,-31.150,119.150,Delivery Area
6375,CORRIGIN,WA,-32.250,117.720,Delivery Area
