Postcode,Suburb,State,Lat,Lon,Category
0200,AUSTRALIAN NATIONAL UNIVERSITY,ACT,-35.280,149.120,Post Office Boxes
0800,DARWIN CITY,NT,,,Delivery Area
0801,DARWIN,NT,-12.800,130.960,Post Office Boxes
0803,WAGAIT BEACH,NT,,,Post Office Boxes
0804,PARAP,NT,-12.430,130.840,Post Office Boxes
0810,ALAWA,NT,-12.380,130.880,Delivery Area
0810,BRINKIN,NT,-12.380,130.880,Delivery Area
0810,CASUARINA,NT,-12.380,130.880,Delivery Area
0810,COCONUT GROVE,NT,-12.380,130.880,Delivery Area
0810,JINGILI,NT,-12.380,130.880,Delivery Area
0810,LEE POINT,NT,-12.380,130.880,Delivery Area
0810,LYONS,NT,-12.380,130.880,Delivery Area
0810,MILLNER,NT,-12.380,130.880,Delivery Area
0810,MOIL,NT,-12.380,130.880,Delivery Area
0810,MUIRHEAD,NT,-12.380,130.880,Delivery Area
0810,NAKARA,NT,-12.380,130.880,Delivery Area
0810,NIGHTCLIFF,NT,-12.380,130.880,Delivery Area
0810,RAPID CREEK,NT,-12.380,130.880,Delivery Area
0810,TIWI,NT,-12.380,130.880,Delivery Area
0810,WAGAMAN,NT,-12.380,130.880,Delivery Area
0810,WANGURI,NT,-12.380,130.880,Delivery Area
0811,CASUARINA,NT,-12.380,130.850,Post Office Boxes
0812,ANULA,NT,-12.400,130.910,Delivery Area
0812,BUFFALO CREEK,NT,-12.400,130.910,Delivery Area
0812,HOLMES,NT,-12.400,130.910,Delivery Area
0812,KARAMA,NT,-12.400,130.910,Delivery Area
0812,LEANYER,NT,-12.400,130.910,Delivery Area
0812,MALAK,NT,-12.400,130.910,Delivery Area
0812,MARRARA,NT,-12.400,130.910,Delivery Area
0812,WULAGI,NT,-12.400,130.910,Delivery Area
0813,KARAMA,NT,,,Post Office Boxes
0814,NIGHTCLIFF,NT,-12.380,130.850,Post Office Boxes
0815,CHARLES DARWIN UNIVERSITY,NT,0.000,0.000,Post Office Boxes
0820,BAYVIEW,NT,-12.410,130.860,Delivery Area
0820,CHARLES DARWIN,NT,-12.410,130.860,Delivery Area
0820,COONAWARRA,NT,-12.410,130.860,Delivery Area
0820,DARWIN DC,NT,-12.410,130.860,Delivery Area
0820,EAST POINT,NT,-12.410,130.860,Delivery Area
0820,EATON,NT,-12.410,130.860,Delivery Area
0820,FANNIE BAY,NT,-12.410,130.860,Delivery Area
0820,LARRAKEYAH,NT,-12.410,130.860,Delivery Area
0820,LUDMILLA,NT,-12.410,130.860,Delivery Area
0820,PARAP,NT,-12.410,130.860,Delivery Area
0820,STUART PARK,NT,-12.410,130.860,Delivery Area
0820,THE GARDENS,NT,-12.410,130.860,Delivery Area
0820,THE NARROWS,NT,-12.410,130.860,Delivery Area
0820,WINNELLIE,NT,-12.410,130.860,Delivery Area
0820,WOOLNER,NT,-12.410,130.860,Delivery Area
0821,WINNELLIE,NT,-12.430,130.880,Post Office Boxes
0822,ACACIA HILLS,NT,-12.800,131.130,Delivery Area
0822,ANGURUGU,NT,-12.800,131.130,Delivery Area
0822,ANINDILYAKWA,NT,-12.800,131.130,Delivery Area
0822,BATHURST ISLAND,NT,-12.800,131.130,Delivery Area
0822,BEES CREEK,NT,-12.800,131.130,Delivery Area
0822,BELYUEN,NT,-12.800,131.130,Delivery Area
0822,BLACK JUNGLE,NT,-12.800,131.130,Delivery Area
0822,BLACKMORE,NT,-12.800,131.130,Delivery Area
0822,BURRUNDIE,NT,-12.800,131.130,Delivery Area
0822,BYNOE,NT,-12.800,131.130,Delivery Area
0822,BYNOE HARBOUR,NT,-12.800,131.130,Delivery Area
0822,CAMP CREEK,NT,-12.800,131.130,Delivery Area
0822,CHANNEL ISLAND,NT,-12.800,131.130,Delivery Area
0822,CHARLES DARWIN,NT,-12.800,131.130,Delivery Area
0822,CHARLOTTE,NT,-12.800,131.130,Delivery Area
0822,CLARAVALE,NT,-12.800,131.130,Delivery Area
0822,COBOURG,NT,-12.800,131.130,Delivery Area
0822,COLLETT CREEK,NT,-12.800,131.130,Delivery Area
0822,COOMALIE CREEK,NT,-12.800,131.130,Delivery Area
0822,COX PENINSULA,NT,-12.800,131.130,Delivery Area
0822,DALY,NT,-12.800,131.130,Delivery Area
0822,DALY RIVER,NT,-12.800,131.130,Delivery Area
0822,DARWIN RIVER DAM,NT,-12.800,131.130,Delivery Area
0822,DOUGLAS-DALY,NT,-12.800,131.130,Delivery Area
0822,EAST ARM,NT,-12.800,131.130,Delivery Area
0822,EAST ARNHEM,NT,-12.800,131.130,Delivery Area
0822,ELRUNDIE,NT,-12.800,131.130,Delivery Area
0822,EVA VALLEY,NT,-12.800,131.130,Delivery Area
0822,FINNISS VALLEY,NT,-12.800,131.130,Delivery Area
0822,FLEMING,NT,-12.800,131.130,Delivery Area
0822,FLY CREEK,NT,-12.800,131.130,Delivery Area
0822,FREDS PASS,NT,-12.800,131.130,Delivery Area
0822,GALIWINKU,NT,-12.800,131.130,Delivery Area
0822,GLYDE POINT,NT,-12.800,131.130,Delivery Area
0822,GOULBURN ISLAND,NT,-12.800,131.130,Delivery Area
0822,GUNBALANYA,NT,-12.800,131.130,Delivery Area
0822,GUNN POINT,NT,-12.800,131.130,Delivery Area
0822,HIDDEN VALLEY,NT,-12.800,131.130,Delivery Area
0822,HOTHAM,NT,-12.800,131.130,Delivery Area
0822,HUGHES,NT,-12.800,131.130,Delivery Area
0822,KAKADU,NT,-12.800,131.130,Delivery Area
0822,KOOLPINYAH,NT,-12.800,131.130,Delivery Area
0822,LAKE BENNETT,NT,-12.800,131.130,Delivery Area
0822,LAMBELLS LAGOON,NT,-12.800,131.130,Delivery Area
0822,LITCHFIELD PARK,NT,-12.800,131.130,Delivery Area
0822,LIVINGSTONE,NT,-12.800,131.130,Delivery Area
0822,LLOYD CREEK,NT,-12.800,131.130,Delivery Area
0822,MANDORAH,NT,-12.800,131.130,Delivery Area
0822,MANINGRIDA,NT,-12.800,131.130,Delivery Area
