Postcode,Suburb,State,Lat,Lon,Category
4059,RED HILL,QLD,-27.450,153.010,Delivery Area
4060,ASHGROVE,QLD,-27.450,152.990,Delivery Area
4060,ASHGROVE EAST,QLD,,,Delivery Area
4061,THE GAP,QLD,-27.440,152.940,Delivery Area
4064,MILTON,QLD,-27.470,153.000,Delivery Area
4064,PADDINGTON,QLD,-27.470,153.000,Delivery Area
4065,BARDON,QLD,-27.460,152.980,Delivery Area
4066,AUCHENFLOWER,QLD,-27.480,152.990,Delivery Area
4066,MOUNT COOT-THA,QLD,-27.480,152.990,Delivery Area
4066,TOOWONG,QLD,-27.480,152.990,Delivery Area
4066,TOOWONG BC,QLD,-27.480,152.990,Delivery Area
4066,TOOWONG DC,QLD,-27.480,152.990,Delivery Area
4067,ST LUCIA,QLD,-27.490,153.010,Delivery Area
4067,ST LUCIA SOUTH,QLD,-27.490,153.010,Delivery Area
4068,CHELMER,QLD,-27.510,152.980,Delivery Area
4068,INDOOROOPILLY,QLD,-27.510,152.980,Delivery Area
4068,INDOOROOPILLY CENTRE,QLD,-27.510,152.980,Delivery Area
4068,TARINGA,QLD,-27.510,152.980,Delivery Area
4069,BROOKFIELD,QLD,-27.490,152.900,Delivery Area
4069,CHAPEL HILL,QLD,-27.490,152.900,Delivery Area
4069,FIG TREE POCKET,QLD,-27.490,152.900,Delivery Area
4069,KENMORE,QLD,-27.490,152.900,Delivery Area
4069,KENMORE DC,QLD,-27.490,152.900,Delivery Area
4069,KENMORE EAST,QLD,-27.490,152.900,Delivery Area
4069,KENMORE HILLS,QLD,-27.490,152.900,Delivery Area
4069,PINJARRA HILLS,QLD,-27.490,152.900,Delivery Area
4069,PULLENVALE,QLD,-27.490,152.900,Delivery Area
4069,UPPER BROOKFIELD,QLD,-27.490,152.900,Delivery Area
4070,ANSTEAD,QLD,-27.550,152.870,Delivery Area
4070,BELLBOWRIE,QLD,-27.550,152.870,Delivery Area
4070,MOGGILL,QLD,-27.550,152.870,Delivery Area
4072,UNIVERSITY OF QUEENSLAND,QLD,-27.550,152.330,Post Office Boxes
4073,SEVENTEEN MILE ROCKS,QLD,-27.550,152.960,Delivery Area
4073,SINNAMON PARK,QLD,-27.550,152.960,Delivery Area
4074,JAMBOREE HEIGHTS,QLD,-27.560,152.930,Delivery Area
4074,JINDALEE,QLD,-27.560,152.930,Delivery Area
4074,MIDDLE PARK,QLD,-27.560,152.930,Delivery Area
4074,MOUNT OMMANEY,QLD,-27.560,152.930,Delivery Area
4074,RIVERHILLS,QLD,-27.560,152.930,Delivery Area
4074,SUMNER,QLD,-27.560,152.930,Delivery Area
4074,SUMNER PARK BC,QLD,-27.560,152.930,Delivery Area
4074,WESTLAKE,QLD,-27.560,152.930,Delivery Area
4075,CORINDA,QLD,-27.540,152.980,Delivery Area
4075,GRACEVILLE,QLD,-27.540,152.980,Delivery Area
4075,GRACEVILLE EAST,QLD,-27.540,152.980,Delivery Area
4075,OXLEY,QLD,-27.540,152.980,Delivery Area
4075,SHERWOOD,QLD,-27.540,152.980,Delivery Area
4076,DARRA,QLD,-27.570,152.950,Delivery Area
4076,WACOL,QLD,-27.570,152.950,Delivery Area
4077,DOOLANDELLA,QLD,-27.610,152.980,Delivery Area
4077,DURACK,QLD,-27.610,152.980,Delivery Area
4077,INALA,QLD,-27.610,152.980,Delivery Area
4077,INALA HEIGHTS,QLD,-27.610,152.980,Delivery Area
4077,RICHLANDS,QLD,-27.610,152.980,Delivery Area
4078,ELLEN GROVE,QLD,-27.610,152.950,Delivery Area
4078,FOREST LAKE,QLD,-27.610,152.950,Delivery Area
4101,HIGHGATE HILL,QLD,-27.490,153.020,Delivery Area
4101,SOUTH BRISBANE,QLD,-27.490,153.020,Delivery Area
4101,SOUTH BRISBANE BC,QLD,-27.490,153.020,Delivery Area
4101,WEST END,QLD,-27.490,153.020,Delivery Area
4102,DUTTON PARK,QLD,-27.500,153.040,Delivery Area
4102,WOOLLOONGABBA,QLD,-27.500,153.040,Delivery Area
4103,ANNERLEY,QLD,-27.510,153.030,Delivery Area
4103,FAIRFIELD,QLD,-27.510,153.030,Delivery Area
4103,FAIRFIELD GARDENS,QLD,-27.510,153.030,Delivery Area
4104,YERONGA,QLD,-27.520,153.020,Delivery Area
4105,MOOROOKA,QLD,-27.530,153.030,Delivery Area
4105,TENNYSON,QLD,-27.530,153.030,Delivery Area
4105,YEERONGPILLY,QLD,-27.530,153.030,Delivery Area
4106,BRISBANE MARKET,QLD,-27.530,153.000,Delivery Area
4106,ROCKLEA,QLD,-27.530,153.000,Delivery Area
4106,ROCKLEA DC,QLD,-27.530,153.000,Delivery Area
4107,SALISBURY,QLD,-27.540,153.030,Delivery Area
4107,SALISBURY EAST,QLD,-27.540,153.030,Delivery Area
4108,ARCHERFIELD,QLD,-27.570,153.020,Delivery Area
4108,ARCHERFIELD BC,QLD,-27.570,153.020,Delivery Area
4108,COOPERS PLAINS,QLD,-27.570,153.020,Delivery Area
4109,MACGREGOR,QLD,-27.570,153.080,Delivery Area
4109,ROBERTSON,QLD,-27.570,153.080,Delivery Area
4109,SUNNYBANK,QLD,-27.570,153.080,Delivery Area
4109,SUNNYBANK HILLS,QLD,-27.570,153.080,Delivery Area
4109,SUNNYBANK SOUTH,QLD,-27.570,153.080,Delivery Area
4110,ACACIA RIDGE,QLD,-27.590,153.030,Delivery Area
4110,HEATHWOOD,QLD,-27.590,153.030,Delivery Area
4110,HEATHWOOD DF,QLD,-27.590,153.030,Delivery Area
4110,LARAPINTA,QLD,-27.590,153.030,Delivery Area
4110,PALLARA,QLD,-27.590,153.030,Delivery Area
4110,WILLAWONG,QLD,-27.590,153.030,Delivery Area
4111,NATHAN,QLD,-27.550,153.060,Delivery Area
4112,KURABY,QLD,-27.610,153.090,Delivery Area
4113,EIGHT MILE PLAINS,QLD,-27.580,153.090,Delivery Area
4113,RUNCORN,QLD,-27.580,153.090,Delivery Area
4114,KINGSTON,QLD,-27.660,153.120,Delivery Area
4114,LOGAN CENTRAL,QLD,-27.660,153.120,Delivery Area
4114,LOGAN CITY DC,QLD,-27.660,153.120,Delivery Area
4114,WOODRIDGE,QLD,-27.660,153.120,Delivery Area
4115,ALGESTER,QLD,-27.610,153.030,Delivery Area
4115,PARKINSON,QLD,-27.610,153.030,Delivery Area
4116,CALAMVALE,QLD,-27.620,153.050,Delivery Area
4116,DREWVALE,QLD,-27.620,153.050,Delivery Area
4116,STRETTON,QLD,-27.620,153.050,Delivery Area
4117,BERRINBA,QLD,-27.640,153.080,Delivery Area
4117,KARAWATHA,QLD,-27.640,153.080,Delivery Area
4118,BROWNS PLAINS,QLD,-27.660,153.040,Delivery Area
4118,FORESTDALE,QLD,-27.660,153.040,Delivery Area
4118,HERITAGE PARK,QLD,-27.660,153.040,Delivery Area
4118,HILLCREST,QLD,-27.660,153.040,Delivery Area
4118,REGENTS PARK,QLD,-27.660,153.040,Delivery Area
4119,UNDERWOOD,QLD,-27.590,153.110,Delivery Area
4120,GREENSLOPES,QLD,-27.510,153.050,Delivery Area
4120,STONES CORNER,QLD,-27.510,153.050,Delivery Area
4121,HOLLAND PARK,QLD,-27.520,153.060,Delivery Area
4121,HOLLAND PARK EAST,QLD,-27.520,153.060,Delivery Area
4121,HOLLAND PARK WEST,QLD,-27.520,153.060,Delivery Area
4121,TARRAGINDI,QLD,-27.520,153.060,Delivery Area
4121,WELLERS HILL,QLD,-27.520,153.060,Delivery Area
4122,MANSFIELD,QLD,-27.540,153.100,Delivery Area
4122,MANSFIELD BC,QLD,-27.540,153.100,Delivery Area
4122,MANSFIELD DC,QLD,-27.540,153.100,Delivery Area
4122,MOUNT GRAVATT,QLD,-27.540,153.100,Delivery Area
4122,MOUNT GRAVATT EAST,QLD,-27.540,153.100,Delivery Area
4122,UPPER MOUNT GRAVATT,QLD,-27.540,153.100,Delivery Area
4122,UPPER MOUNT GRAVATT BC,QLD,-27.540,153.100,Delivery Area
4122,WISHART,QLD,-27.540,153.100,Delivery Area
4123,ROCHEDALE,QLD,-27.570,153.130,Delivery Area
4123,ROCHEDALE SOUTH,QLD,-27.570,153.130,Delivery Area
4124,BORONIA HEIGHTS,QLD,-27.690,153.020,Delivery Area
4124,GREENBANK,QLD,-27.690,153.020,Delivery Area
4124,LYONS,QLD,-27.690,153.020,Delivery Area
4124,NEW BEITH,QLD,-27.690,153.020,Delivery Area
4124,SILVERBARK RIDGE,QLD,,,Delivery Area
4125,MUNRUBEN,QLD,-27.750,153.030,Delivery Area
4125,PARK RIDGE,QLD,-27.750,153.030,Delivery Area
4125,PARK RIDGE SOUTH,QLD,-27.750,153.030,Delivery Area
4127,DAISY HILL,QLD,-27.640,153.150,Delivery Area
4127,PRIESTDALE,QLD,-27.640,153.150,Delivery Area
4127,SLACKS CREEK,QLD,-27.640,153.150,Delivery Area
4127,SPRINGWOOD,QLD,-27.640,153.150,Delivery Area
4128,SHAILER PARK,QLD,-27.650,153.170,Delivery Area
4128,TANAH MERAH,QLD,-27.650,153.170,Delivery Area
4129,LOGANHOLME,QLD,-27.690,153.180,Delivery Area
4129,LOGANHOLME DC,QLD,-27.690,153.180,Delivery Area
4130,CARBROOK,QLD,-27.690,153.280,Delivery Area
4130,CORNUBIA,QLD,-27.690,153.280,Delivery Area
4131,LOGANLEA,QLD,-27.680,153.130,Delivery Area
4131,MEADOWBROOK,QLD,-27.680,153.130,Delivery Area
4132,CRESTMEAD,QLD,-27.690,153.090,Delivery Area
4132,MARSDEN,QLD,-27.690,153.090,Delivery Area
4133,CHAMBERS FLAT,QLD,-27.740,153.090,Delivery Area
4133,LOGAN RESERVE,QLD,-27.740,153.090,Delivery Area
4133,WATERFORD,QLD,-27.740,153.090,Delivery Area
4133,WATERFORD WEST,QLD,-27.740,153.090,Delivery Area
4151,COORPAROO,QLD,-27.500,153.060,Delivery Area
4151,COORPAROO DC,QLD,-27.500,153.060,Delivery Area
4152,CAMP HILL,QLD,-27.490,153.080,Delivery Area
4152,CARINA,QLD,-27.490,153.080,Delivery Area
4152,CARINA HEIGHTS,QLD,-27.490,153.080,Delivery Area
4152,CARINDALE,QLD,-27.490,153.080,Delivery Area
4153,BELMONT,QLD,-27.500,153.130,Delivery Area
4154,GUMDALE,QLD,-27.490,153.150,Delivery Area
4154,RANSOME,QLD,-27.490,153.150,Delivery Area
4154,WAKERLEY,QLD,-27.490,153.150,Delivery Area
4155,CHANDLER,QLD,-19.260,146.780,Delivery Area
4156,BURBANK,QLD,-27.560,153.160,Delivery Area
4156,MACKENZIE,QLD,-27.560,153.160,Delivery Area
4157,CAPALABA,QLD,-27.530,153.190,Delivery Area
4157,CAPALABA BC,QLD,-27.530,153.190,Delivery Area
4157,CAPALABA DC,QLD,-27.530,153.190,Delivery Area
4157,SHELDON,QLD,-27.530,153.190,Delivery Area
4158,THORNESIDE,QLD,-27.480,153.200,Delivery Area
4159,BIRKDALE,QLD,-27.500,153.210,Delivery Area
4160,ORMISTON,QLD,-27.520,153.260,Delivery Area
4160,WELLINGTON POINT,QLD,-27.520,153.260,Delivery Area
4161,ALEXANDRA HILLS,QLD,-27.520,153.220,Delivery Area
4163,CLEVELAND,QLD,-27.530,153.260,Delivery Area
4163,CLEVELAND DC,QLD,-27.530,153.260,Delivery Area
4164,THORNLANDS,QLD,-27.560,153.260,Delivery Area
4165,MOUNT COTTON,QLD,-27.620,153.240,Delivery Area
4165,REDLAND BAY,QLD,-27.620,153.240,Delivery Area
4165,VICTORIA POINT,QLD,-27.620,153.240,Delivery Area
4165,VICTORIA POINT WEST,QLD,-27.620,153.240,Delivery Area
4169,EAST BRISBANE,QLD,-27.480,153.050,Delivery Area
4169,KANGAROO POINT,QLD,-27.480,153.050,Delivery Area
4170,CANNON HILL,QLD,-27.470,153.100,Delivery Area
4170,MORNINGSIDE,QLD,-27.470,153.100,Delivery Area
4170,NORMAN PARK,QLD,-27.470,153.100,Delivery Area
4170,SEVEN HILLS,QLD,-27.470,153.100,Delivery Area
4171,BALMORAL,QLD,-27.460,153.070,Delivery Area
4171,BULIMBA,QLD,-27.460,153.070,Delivery Area
4171,HAWTHORNE,QLD,-27.460,153.070,Delivery Area
4172,MURARRIE,QLD,-27.460,153.110,Delivery Area
4173,TINGALPA,QLD,-27.470,153.130,Delivery Area
4173,TINGALPA DC,QLD,-27.470,153.130,Delivery Area
4174,HEMMANT,QLD,-27.450,153.130,Delivery Area
4178,LYTTON,QLD,-27.420,153.160,Delivery Area
4178,PORT OF BRISBANE,QLD,-27.420,153.160,Delivery Area
4178,WYNNUM,QLD,-27.420,153.160,Delivery Area
4178,WYNNUM NORTH,QLD,-27.420,153.160,Delivery Area
4178,WYNNUM PLAZA,QLD,-27.420,153.160,Delivery Area
4178,WYNNUM WEST,QLD,-27.420,153.160,Delivery Area
4179,LOTA,QLD,-27.470,153.180,Delivery Area
4179,MANLY,QLD,-27.470,153.180,Delivery Area
4179,MANLY WEST,QLD,-27.470,153.180,Delivery Area
4183,AMITY,QLD,-27.400,153.440,Delivery Area
4183,AMITY POINT,QLD,-27.400,153.440,Delivery Area
4183,DUNWICH,QLD,-27.400,153.440,Delivery Area
4183,NORTH STRADBROKE ISLAND,QLD,-27.400,153.440,Delivery Area
4183,POINT LOOKOUT,QLD,-27.400,153.440,Delivery Area
4184,COOCHIEMUDLO ISLAND,QLD,-27.570,153.330,Delivery Area
4184,KARRAGARRA ISLAND,QLD,-27.570,153.330,Delivery Area
4184,LAMB ISLAND,QLD,-27.570,153.330,Delivery Area
4184,MACLEAY ISLAND,QLD,-27.570,153.330,Delivery Area
4184,PEEL ISLAND,QLD,-27.570,153.330,Delivery Area
4184,RUSSELL ISLAND,QLD,-27.570,153.330,Delivery Area
4205,BETHANIA,QLD,-27.690,153.160,Delivery Area
4207,ALBERTON,QLD,-27.720,153.270,Delivery Area
4207,BAHRS SCRUB,QLD,-27.720,153.270,Delivery Area
4207,BANNOCKBURN,QLD,-27.720,153.270,Delivery Area
4207,BEENLEIGH,QLD,-27.720,153.270,Delivery Area
4207,BELIVAH,QLD,-27.720,153.270,Delivery Area
4207,BUCCAN,QLD,-27.720,153.270,Delivery Area
4207,CEDAR CREEK,QLD,-27.720,153.270,Delivery Area
4207,EAGLEBY,QLD,-27.720,153.270,Delivery Area
4207,EDENS LANDING,QLD,-27.720,153.270,Delivery Area
4207,HOLMVIEW,QLD,-27.720,153.270,Delivery Area
4207,LOGAN VILLAGE,QLD,-27.720,153.270,Delivery Area
4207,LUSCOMBE,QLD,-27.720,153.270,Delivery Area
4207,MOUNT WARREN PARK,QLD,-27.720,153.270,Delivery Area
4207,STAPYLTON,QLD,-27.720,153.270,Delivery Area
4207,STEIGLITZ,QLD,-27.720,153.270,Delivery Area
4207,WINDAROO,QLD,-27.720,153.270,Delivery Area
4207,WOLFFDENE,QLD,-27.720,153.270,Delivery Area
4207,WOONGOOLBA,QLD,-27.720,153.270,Delivery Area
4207,YARRABILBA,QLD,-27.720,153.270,Delivery Area
4207,YATALA,QLD,-27.720,153.270,Delivery Area
4207,YATALA DC,QLD,-27.720,153.270,Delivery Area
4208,GILBERTON,QLD,-27.750,153.260,Delivery Area
4208,JACOBS WELL,QLD,-27.750,153.260,Delivery Area
4208,KINGSHOLME,QLD,-27.750,153.260,Delivery Area
4208,NORWELL,QLD,-27.750,153.260,Delivery Area
4208,ORMEAU,QLD,-27.750,153.260,Delivery Area
4208,ORMEAU HILLS,QLD,-27.750,153.260,Delivery Area
4209,COOMERA,QLD,-27.870,153.320,Delivery Area
4209,PIMPAMA,QLD,-27.870,153.320,Delivery Area
4209,UPPER COOMERA,QLD,-27.870,153.320,Delivery Area
4209,WILLOW VALE,QLD,-27.870,153.320,Delivery Area
4210,GUANABA,QLD,-27.940,153.230,Delivery Area
4210,MAUDSLAND,QLD,-27.940,153.230,Delivery Area
4210,OXENFORD,QLD,-27.940,153.230,Delivery Area
4210,WONGAWALLAN,QLD,-27.940,153.230,Delivery Area
4211,ADVANCETOWN,QLD,-28.030,153.280,Delivery Area
4211,BEECHMONT,QLD,-28.030,153.280,Delivery Area
4211,BINNA BURRA,QLD,-28.030,153.280,Delivery Area
4211,CARRARA,QLD,-28.030,153.280,Delivery Area
4211,CLAGIRABA,QLD,-28.030,153.280,Delivery Area
4211,GAVEN,QLD,-28.030,153.280,Delivery Area
4211,GILSTON,QLD,-28.030,153.280,Delivery Area
4211,HIGHLAND PARK,QLD,-28.030,153.280,Delivery Area
4211,LOWER BEECHMONT,QLD,-28.030,153.280,Delivery Area
4211,MOUNT NATHAN,QLD,-28.030,153.280,Delivery Area
4211,NATURAL BRIDGE,QLD,-28.030,153.280,Delivery Area
4211,NERANG,QLD,-28.030,153.280,Delivery Area
4211,NERANG DC,QLD,-28.030,153.280,Delivery Area
4211,NUMINBAH VALLEY,QLD,-28.030,153.280,Delivery Area
4211,PACIFIC PINES,QLD,-28.030,153.280,Delivery Area
4211,SOUTHERN LAMINGTON,QLD,-28.030,153.280,Delivery Area
4212,HELENSVALE,QLD,-27.920,153.330,Delivery Area
4212,HELENSVALE TOWN CENTRE,QLD,-27.920,153.330,Delivery Area
4212,HOPE ISLAND,QLD,-27.920,153.330,Delivery Area
4212,SANCTUARY COVE,QLD,-27.920,153.330,Delivery Area
4213,AUSTINVILLE,QLD,-28.140,153.320,Delivery Area
4213,BONOGIN,QLD,-28.140,153.320,Delivery Area
4213,MUDGEERABA,QLD,-28.140,153.320,Delivery Area
4213,NERANWOOD,QLD,-28.140,153.320,Delivery Area
4213,SPRINGBROOK,QLD,-28.140,153.320,Delivery Area
4213,TALLAI,QLD,-28.140,153.320,Delivery Area
4213,WORONGARY,QLD,-28.140,153.320,Delivery Area
4214,ARUNDEL,QLD,-27.940,153.370,Delivery Area
4214,ARUNDEL DC,QLD,-27.940,153.370,Delivery Area
4214,ASHMORE,QLD,-27.940,153.370,Delivery Area
4214,ASHMORE CITY,QLD,-27.940,153.370,Delivery Area
4214,MOLENDINAR,QLD,-27.940,153.370,Delivery Area
4214,PARKWOOD,QLD,-27.940,153.370,Delivery Area
4215,AUSTRALIA FAIR,QLD,-27.970,153.420,Delivery Area
4215,CHIRN PARK,QLD,-27.970,153.420,Delivery Area
4215,LABRADOR,QLD,-27.970,153.420,Delivery Area
4215,SOUTHPORT,QLD,-27.970,153.420,Delivery Area
4215,SOUTHPORT BC,QLD,-27.970,153.420,Delivery Area
4215,SOUTHPORT PARK,QLD,-27.970,153.420,Delivery Area
4216,BIGGERA WATERS,QLD,-27.930,153.400,Delivery Area
4216,COOMBABAH,QLD,-27.930,153.400,Delivery Area
4216,HOLLYWELL,QLD,-27.930,153.400,Delivery Area
4216,PARADISE POINT,QLD,-27.930,153.400,Delivery Area
4216,RUNAWAY BAY,QLD,-27.930,153.400,Delivery Area
4216,SOUTH STRADBROKE,QLD,-27.930,153.400,Delivery Area
4217,BENOWA,QLD,-28.010,153.390,Delivery Area
4217,BUNDALL,QLD,-28.010,153.390,Delivery Area
4217,BUNDALL DC,QLD,-28.010,153.390,Delivery Area
4217,CHEVRON ISLAND,QLD,-28.010,153.390,Delivery Area
4217,ISLE OF CAPRI,QLD,-28.010,153.390,Delivery Area
4217,MAIN BEACH,QLD,-28.010,153.390,Delivery Area
4217,SURFERS PARADISE,QLD,-28.010,153.390,Delivery Area
4218,BROADBEACH,QLD,-28.030,153.430,Delivery Area
4218,BROADBEACH WATERS,QLD,-28.030,153.430,Delivery Area
4218,MERMAID BEACH,QLD,-28.030,153.430,Delivery Area
4218,MERMAID WATERS,QLD,-28.030,153.430,Delivery Area
4218,NOBBY BEACH,QLD,-28.030,153.430,Delivery Area
4218,PACIFIC FAIR,QLD,-28.030,153.430,Delivery Area
4218,Q SUPERCENTRE,QLD,-28.030,153.430,Delivery Area
4219,WEST BURLEIGH,QLD,-28.110,153.440,Post Office Boxes
4220,BURLEIGH DC,QLD,-28.090,153.450,Delivery Area
4220,BURLEIGH HEADS,QLD,-28.090,153.450,Delivery Area
4220,BURLEIGH TOWN,QLD,-28.090,153.450,Delivery Area
4220,BURLEIGH WATERS,QLD,-28.090,153.450,Delivery Area
4220,MIAMI,QLD,-28.090,153.450,Delivery Area
4221,ELANORA,QLD,-28.140,153.470,Delivery Area
4221,PALM BEACH,QLD,-28.140,153.470,Delivery Area
4222,GRIFFITH UNIVERSITY,QLD,0.000,0.000,Post Office Boxes
4223,CURRUMBIN,QLD,-28.140,153.480,Delivery Area
4223,CURRUMBIN VALLEY,QLD,-28.140,153.480,Delivery Area
4223,CURRUMBIN WATERS,QLD,-28.140,153.480,Delivery Area
4224,TUGUN,QLD,-28.140,153.490,Delivery Area
4225,BILINGA,QLD,-28.160,153.510,Delivery Area
4225,COOLANGATTA,QLD,-28.160,153.510,Delivery Area
4226,CLEAR ISLAND WATERS,QLD,-28.040,153.400,Delivery Area
4226,MERRIMAC,QLD,-28.040,153.400,Delivery Area
4226,ROBINA,QLD,-28.040,153.400,Delivery Area
4226,ROBINA DC,QLD,-28.040,153.400,Delivery Area
