Postcode,Suburb,State,Lat,Lon,Category
9726,GOLD COAST MC,QLD,0.000,0.000,Post Office Boxes
9780,REDBANK,QLD,,,Post Office Boxes
9781,ARUNDEL,QLD,,,Post Office Boxes
9782,BRISBANE AIRPORT,QLD,,,Post Office Boxes
9999,NORTH POLE,VIC,,,Delivery Area
